Date,Time,Open,High,Low,Close,Vol,OI
11/24/1997,17:00:00,1072.75000,1073.25000,1051.25000,1053.50000,7706,16888
11/25/1997,17:00:00,1054.25000,1061.75000,1049.00000,1056.00000,10625,16756
11/26/1997,17:00:00,1056.25000,1064.00000,1053.00000,1059.75000,6841,17088
11/28/1997,17:00:00,1059.00000,1066.50000,1054.00000,1054.00000,2108,16750
12/01/1997,17:00:00,1059.75000,1084.00000,1059.25000,1084.00000,10419,16968
12/02/1997,17:00:00,1084.25000,1086.25000,1076.25000,1078.75000,10002,16908
12/03/1997,17:00:00,1079.00000,1088.00000,1072.00000,1081.75000,12103,17130
12/04/1997,17:00:00,1081.75000,1090.00000,1076.75000,1080.75000,12123,17283
12/05/1997,17:00:00,1080.50000,1093.25000,1067.25000,1091.50000,13949,17976
12/08/1997,17:00:00,1082.00000,1094.75000,1082.00000,1089.50000,251,559
12/09/1997,17:00:00,1089.75000,1090.75000,1079.50000,1084.00000,522,663
12/10/1997,17:00:00,1084.00000,1084.75000,1068.00000,1074.00000,877,883
12/11/1997,17:00:00,1075.00000,1075.50000,1056.00000,1059.75000,10233,1290
12/12/1997,17:00:00,1058.75000,1068.50000,1051.75000,1059.75000,11582,3268
12/15/1997,17:00:00,1060.75000,1072.50000,1054.50000,1068.50000,10500,3769
12/16/1997,17:00:00,1067.50000,1079.75000,1067.25000,1074.25000,8981,4675
12/17/1997,17:00:00,1074.25000,1082.00000,1068.50000,1069.25000,9562,4611
12/18/1997,17:00:00,1069.25000,1070.50000,1054.50000,1059.00000,12068,4800
12/19/1997,17:00:00,1058.00000,1058.50000,1029.00000,1051.25000,15864,5685
12/22/1997,17:00:00,1050.75000,1062.25000,1042.25000,1056.50000,9383,6405
12/23/1997,17:00:00,1056.75000,1059.00000,1038.00000,1039.75000,6096,5873
12/24/1997,17:00:00,1038.75000,1047.50000,1035.50000,1035.75000,3671,6022
12/26/1997,17:00:00,1038.00000,1043.50000,1037.00000,1039.75000,1198,5973
12/29/1997,17:00:00,1039.50000,1060.50000,1035.25000,1060.00000,6325,5969
12/30/1997,17:00:00,1060.50000,1074.50000,1059.50000,1073.50000,6539,6254
12/31/1997,17:00:00,1073.50000,1078.00000,1069.25000,1073.00000,5283,5861
01/02/1998,17:00:00,1073.25000,1078.75000,1066.50000,1078.75000,4631,5968
01/05/1998,17:00:00,1078.25000,1086.75000,1070.50000,1081.00000,12472,5918
01/06/1998,17:00:00,1081.00000,1081.75000,1064.50000,1065.50000,12823,6750
01/07/1998,17:00:00,1064.75000,1068.75000,1054.50000,1067.50000,13414,6882
01/08/1998,17:00:00,1067.75000,1071.25000,1054.50000,1055.50000,13703,7490
01/09/1998,17:00:00,1056.00000,1057.00000,1019.50000,1024.50000,18352,8034
01/12/1998,17:00:00,1023.00000,1042.25000,1008.50000,1039.75000,19716,9051
01/13/1998,17:00:00,1039.50000,1054.00000,1038.50000,1053.50000,12443,8383
01/14/1998,17:00:00,1054.00000,1060.25000,1047.75000,1057.50000,12290,8435
01/15/1998,17:00:00,1057.50000,1058.00000,1048.75000,1049.25000,11956,7763
01/16/1998,17:00:00,1049.00000,1066.75000,1046.50000,1062.25000,9867,7967
01/20/1998,17:00:00,1062.50000,1080.00000,1060.75000,1079.00000,10243,7942
01/21/1998,17:00:00,1078.50000,1079.25000,1061.50000,1069.00000,14541,8373
01/22/1998,17:00:00,1071.25000,1071.50000,1058.25000,1060.50000,15035,9295
01/23/1998,17:00:00,1060.00000,1066.50000,1049.00000,1058.50000,15723,9884
01/26/1998,17:00:00,1055.00000,1063.75000,1047.50000,1057.50000,11801,10409
01/27/1998,17:00:00,1057.25000,1073.75000,1054.75000,1067.50000,15369,10537
01/28/1998,17:00:00,1068.00000,1079.00000,1067.00000,1076.00000,12987,10831
01/29/1998,17:00:00,1076.00000,1093.00000,1073.75000,1081.00000,13700,10946
01/30/1998,17:00:00,1081.75000,1087.50000,1078.00000,1082.25000,14103,11468
02/02/1998,17:00:00,1082.00000,1103.00000,1081.75000,1098.00000,11823,11788
02/03/1998,17:00:00,1096.75000,1105.75000,1095.25000,1105.00000,11041,11364
02/04/1998,17:00:00,1105.00000,1108.75000,1096.75000,1103.75000,13638,11867
02/05/1998,17:00:00,1103.50000,1113.25000,1098.00000,1103.00000,13611,12211
02/06/1998,17:00:00,1103.00000,1113.00000,1102.00000,1113.00000,13044,12561
02/09/1998,17:00:00,1113.00000,1116.00000,1104.25000,1109.50000,11404,12825
02/10/1998,17:00:00,1108.75000,1121.75000,1106.50000,1118.50000,12487,13261
02/11/1998,17:00:00,1118.00000,1120.50000,1113.50000,1118.00000,9317,13913
02/12/1998,17:00:00,1117.50000,1125.50000,1105.25000,1120.75000,13261,14607
02/13/1998,17:00:00,1120.75000,1122.25000,1114.75000,1116.75000,6836,15090
02/17/1998,17:00:00,1116.50000,1127.50000,1111.50000,1121.50000,9176,14853
02/18/1998,17:00:00,1121.50000,1130.00000,1118.00000,1129.50000,11747,14522
02/19/1998,17:00:00,1129.50000,1132.00000,1122.75000,1124.25000,11141,15475
02/20/1998,17:00:00,1124.25000,1132.00000,1118.75000,1131.00000,11325,16408
02/23/1998,17:00:00,1131.25000,1139.75000,1127.75000,1135.50000,11059,16218
02/24/1998,17:00:00,1135.50000,1135.75000,1124.25000,1127.25000,13402,16616
02/25/1998,17:00:00,1127.25000,1143.50000,1126.75000,1139.50000,9873,16554
02/26/1998,17:00:00,1139.50000,1146.50000,1136.00000,1146.00000,10694,16711
02/27/1998,17:00:00,1146.00000,1149.00000,1140.00000,1144.50000,10142,16748
03/02/1998,17:00:00,1143.25000,1151.00000,1140.50000,1144.25000,10898,16779
03/03/1998,17:00:00,1143.50000,1150.50000,1138.75000,1150.00000,12342,17053
03/04/1998,17:00:00,1149.25000,1149.50000,1137.50000,1142.00000,13419,17106
03/05/1998,17:00:00,1139.75000,1140.00000,1126.00000,1132.50000,16113,17654
03/06/1998,17:00:00,1132.50000,1152.00000,1128.50000,1151.50000,13853,18552
03/09/1998,17:00:00,1143.50000,1154.25000,1143.50000,1147.50000,640,1541
03/10/1998,17:00:00,1148.00000,1160.50000,1148.00000,1158.75000,650,1619
03/11/1998,17:00:00,1158.00000,1164.50000,1157.25000,1161.25000,909,1862
03/12/1998,17:00:00,1161.50000,1167.00000,1156.25000,1166.00000,10524,3915
03/13/1998,17:00:00,1166.00000,1171.00000,1160.50000,1163.00000,13030,4161
03/16/1998,17:00:00,1162.00000,1174.50000,1158.75000,1173.50000,11015,5538
03/17/1998,17:00:00,1173.25000,1176.25000,1168.00000,1176.00000,11963,5915
03/18/1998,17:00:00,1176.00000,1180.00000,1171.25000,1179.25000,10975,6696
03/19/1998,17:00:00,1179.25000,1184.00000,1177.75000,1183.75000,9655,7137
03/20/1998,17:00:00,1183.50000,1195.75000,1182.25000,1193.25000,12419,7870
03/23/1998,17:00:00,1192.50000,1195.50000,1186.00000,1190.50000,12448,8334
03/24/1998,17:00:00,1190.50000,1201.25000,1189.50000,1199.00000,11596,8048
03/25/1998,17:00:00,1199.00000,1207.25000,1184.50000,1195.75000,16114,8604
03/26/1998,17:00:00,1195.75000,1200.00000,1189.00000,1192.25000,12935,8570
03/27/1998,17:00:00,1192.75000,1201.50000,1180.75000,1190.00000,12520,8829
03/30/1998,17:00:00,1188.25000,1193.00000,1182.25000,1187.50000,9480,8739
03/31/1998,17:00:00,1187.50000,1204.25000,1186.25000,1192.75000,13284,9311
04/01/1998,17:00:00,1191.75000,1203.25000,1186.25000,1200.25000,13834,9611
04/02/1998,17:00:00,1201.00000,1214.75000,1198.00000,1213.25000,12802,10197
04/03/1998,17:00:00,1213.00000,1219.50000,1210.00000,1217.00000,13065,10424
04/06/1998,17:00:00,1216.50000,1224.50000,1208.75000,1208.75000,12625,10773
04/07/1998,17:00:00,1209.25000,1213.00000,1192.50000,1200.50000,15450,10493
04/08/1998,17:00:00,1200.50000,1205.50000,1187.00000,1194.00000,14322,10515
04/09/1998,17:00:00,1194.50000,1203.25000,1193.50000,1202.00000,9880,10771
04/13/1998,17:00:00,1201.00000,1206.25000,1189.50000,1199.25000,12287,10757
04/14/1998,17:00:00,1199.25000,1208.00000,1198.25000,1207.00000,11404,11378
04/15/1998,17:00:00,1205.75000,1210.75000,1201.50000,1210.25000,12731,12179
04/16/1998,17:00:00,1210.25000,1211.00000,1193.75000,1197.25000,15503,12162
04/17/1998,17:00:00,1198.50000,1213.50000,1187.75000,1212.50000,14424,12576
04/20/1998,17:00:00,1212.50000,1214.75000,1207.00000,1211.00000,11858,12460
04/21/1998,17:00:00,1211.00000,1219.50000,1207.75000,1217.00000,14636,12667
04/22/1998,17:00:00,1217.00000,1222.00000,1215.25000,1218.00000,10462,12987
04/23/1998,17:00:00,1218.00000,1218.25000,1205.50000,1207.75000,15359,13260
04/24/1998,17:00:00,1207.50000,1212.50000,1191.00000,1195.00000,15407,13676
04/27/1998,17:00:00,1194.00000,1195.75000,1163.50000,1175.75000,20244,14309
04/28/1998,17:00:00,1175.50000,1185.00000,1169.00000,1173.00000,17184,14044
04/29/1998,17:00:00,1173.25000,1186.00000,1170.75000,1178.75000,16456,14172
04/30/1998,17:00:00,1178.75000,1206.00000,1176.50000,1201.25000,14333,14273
05/01/1998,17:00:00,1201.25000,1212.25000,1199.75000,1212.25000,9800,14267
05/04/1998,17:00:00,1211.50000,1219.00000,1208.00000,1210.25000,14187,14118
05/05/1998,17:00:00,1209.75000,1210.25000,1196.75000,1202.25000,16102,14388
05/06/1998,17:00:00,1202.00000,1206.50000,1188.25000,1188.25000,16050,14820
05/07/1998,17:00:00,1188.00000,1193.00000,1179.25000,1180.25000,15035,14825
05/08/1998,17:00:00,1180.75000,1198.75000,1178.00000,1198.25000,14786,15023
05/11/1998,17:00:00,1197.50000,1206.75000,1189.25000,1193.75000,14483,15566
05/12/1998,17:00:00,1193.50000,1205.00000,1188.50000,1204.25000,16687,15593
05/13/1998,17:00:00,1204.00000,1210.00000,1200.50000,1206.25000,14167,15556
05/14/1998,17:00:00,1206.00000,1211.25000,1198.00000,1201.25000,16260,15894
05/15/1998,17:00:00,1201.50000,1205.50000,1192.00000,1194.00000,12153,16210
05/18/1998,17:00:00,1192.50000,1199.25000,1182.50000,1190.50000,13337,16587
05/19/1998,17:00:00,1191.50000,1200.75000,1189.50000,1197.50000,14665,16805
05/20/1998,17:00:00,1202.75000,1206.75000,1192.50000,1206.00000,14820,16338
05/21/1998,17:00:00,1207.00000,1210.75000,1196.50000,1200.25000,14098,16765
05/22/1998,17:00:00,1200.00000,1203.25000,1192.75000,1196.25000,8076,16912
05/26/1998,17:00:00,1194.50000,1202.75000,1174.00000,1175.75000,14413,17859
05/27/1998,17:00:00,1177.00000,1180.50000,1157.00000,1180.00000,21364,18326
05/28/1998,17:00:00,1179.25000,1185.25000,1173.00000,1183.00000,15659,18268
05/29/1998,17:00:00,1180.00000,1189.75000,1178.50000,1180.00000,8529,18125
06/01/1998,17:00:00,1172.00000,1183.50000,1166.50000,1177.50000,17126,19003
06/02/1998,17:00:00,1177.25000,1184.50000,1173.00000,1178.00000,17481,19198
06/03/1998,17:00:00,1177.50000,1182.25000,1160.00000,1160.75000,14383,19710
06/04/1998,17:00:00,1160.00000,1181.00000,1159.25000,1179.50000,17550,19842
06/05/1998,17:00:00,1199.25000,1201.00000,1199.25000,1200.00000,16581,20244
06/08/1998,17:00:00,1198.00000,1203.75000,1197.00000,1198.75000,332,849
06/09/1998,17:00:00,1199.25000,1203.00000,1194.50000,1201.00000,319,903
06/10/1998,17:00:00,1199.75000,1209.00000,1190.25000,1194.50000,1022,1146
06/11/1998,17:00:00,1193.25000,1197.25000,1172.00000,1173.25000,17260,2929
06/12/1998,17:00:00,1172.50000,1183.00000,1160.75000,1183.00000,18925,4390
06/15/1998,17:00:00,1181.25000,1183.25000,1153.00000,1155.25000,18835,5198
06/16/1998,17:00:00,1154.00000,1169.50000,1151.75000,1168.00000,20208,5952
06/17/1998,17:00:00,1168.25000,1195.75000,1167.50000,1191.00000,17652,7153
06/18/1998,17:00:00,1191.00000,1196.00000,1185.00000,1187.00000,13166,6958
06/19/1998,17:00:00,1187.25000,1193.00000,1176.75000,1180.50000,11327,7479
06/22/1998,17:00:00,1179.50000,1190.50000,1176.75000,1185.25000,14971,7913
06/23/1998,17:00:00,1185.50000,1200.75000,1183.75000,1199.00000,15780,7439
06/24/1998,17:00:00,1198.75000,1216.50000,1195.25000,1214.75000,18477,8075
06/25/1998,17:00:00,1215.75000,1223.50000,1207.50000,1212.25000,18456,8209
06/26/1998,17:00:00,1212.50000,1218.00000,1210.50000,1216.75000,11698,7936
06/29/1998,17:00:00,1216.75000,1227.00000,1216.50000,1221.00000,14013,9163
06/30/1998,17:00:00,1220.75000,1222.50000,1210.00000,1212.00000,16543,9862
07/01/1998,17:00:00,1212.00000,1228.00000,1211.50000,1226.00000,14877,9912
07/02/1998,17:00:00,1225.50000,1228.50000,1220.75000,1227.00000,8262,7411
07/06/1998,17:00:00,1228.00000,1238.75000,1224.75000,1238.50000,13678,7009
07/07/1998,17:00:00,1238.50000,1240.25000,1231.50000,1236.00000,16133,7680
07/08/1998,17:00:00,1236.00000,1246.75000,1234.00000,1244.00000,13542,7981
07/09/1998,17:00:00,1244.00000,1245.75000,1233.75000,1236.50000,17199,8402
07/10/1998,17:00:00,1236.50000,1246.50000,1228.50000,1241.50000,18956,8635
07/13/1998,17:00:00,1239.25000,1245.75000,1233.00000,1242.50000,15556,7298
07/14/1998,17:00:00,1242.50000,1258.75000,1242.00000,1254.75000,14909,7479
07/15/1998,17:00:00,1252.75000,1259.50000,1251.75000,1251.75000,15763,8213
07/16/1998,17:00:00,1252.50000,1262.50000,1247.25000,1260.50000,15761,8265
07/17/1998,17:00:00,1260.00000,1266.00000,1259.50000,1263.75000,10220,8156
07/20/1998,17:00:00,1262.75000,1268.75000,1256.00000,1262.75000,15984,8720
07/21/1998,17:00:00,1262.75000,1265.75000,1239.25000,1242.25000,21086,8987
07/22/1998,17:00:00,1241.50000,1246.00000,1231.00000,1241.00000,21656,9277
07/23/1998,17:00:00,1241.50000,1244.00000,1215.00000,1216.25000,21367,9795
07/24/1998,17:00:00,1216.50000,1225.75000,1204.25000,1215.00000,19601,9760
07/27/1998,17:00:00,1215.00000,1224.00000,1203.00000,1222.00000,19974,10298
07/28/1998,17:00:00,1222.50000,1223.75000,1190.75000,1205.00000,25807,8341
07/29/1998,17:00:00,1204.50000,1214.75000,1195.50000,1198.00000,20890,8206
07/30/1998,17:00:00,1198.75000,1219.50000,1198.00000,1215.50000,16349,8641
07/31/1998,17:00:00,1215.25000,1218.25000,1185.25000,1192.00000,35436,9086
08/03/1998,17:00:00,1191.25000,1197.25000,1183.25000,1186.50000,19992,9150
08/04/1998,17:00:00,1187.25000,1195.75000,1142.50000,1143.00000,29076,9173
08/05/1998,17:00:00,1142.75000,1161.00000,1129.00000,1158.25000,25437,8854
08/06/1998,17:00:00,1158.50000,1166.50000,1147.50000,1162.00000,17153,8967
08/07/1998,17:00:00,1162.50000,1177.50000,1156.75000,1161.50000,20166,9312
08/10/1998,17:00:00,1162.50000,1167.00000,1154.50000,1157.50000,10476,9969
08/11/1998,17:00:00,1157.25000,1159.25000,1127.00000,1140.50000,19517,10694
08/12/1998,17:00:00,1140.50000,1160.25000,1139.00000,1159.25000,17586,10611
08/13/1998,17:00:00,1159.25000,1166.75000,1144.50000,1145.00000,20776,9445
08/14/1998,17:00:00,1144.25000,1158.00000,1128.75000,1133.50000,20161,9961
08/17/1998,17:00:00,1132.25000,1156.50000,1117.00000,1153.50000,22802,9455
08/18/1998,17:00:00,1154.00000,1176.00000,1149.75000,1175.25000,19045,9864
08/19/1998,17:00:00,1175.75000,1182.00000,1167.00000,1172.00000,19134,10308
08/20/1998,17:00:00,1171.75000,1174.50000,1161.75000,1163.50000,19495,11023
08/21/1998,17:00:00,1163.25000,1165.00000,1124.25000,1156.50000,22239,11308
08/24/1998,17:00:00,1155.75000,1167.75000,1149.50000,1162.25000,21032,11243
08/25/1998,17:00:00,1162.00000,1180.00000,1157.25000,1164.50000,20018,12316
08/26/1998,17:00:00,1162.50000,1165.50000,1146.50000,1156.75000,24856,13235
08/27/1998,17:00:00,1156.75000,1159.00000,1103.00000,1105.25000,26406,14082
08/28/1998,17:00:00,1104.50000,1126.00000,1089.00000,1101.75000,26090,14423
08/31/1998,17:00:00,1099.75000,1110.00000,1021.00000,1023.25000,29143,14311
09/01/1998,17:00:00,1020.75000,1073.75000,1004.00000,1069.00000,29439,14514
09/02/1998,17:00:00,1068.75000,1084.00000,1055.00000,1060.00000,21939,14718
09/03/1998,17:00:00,1060.25000,1060.75000,1034.00000,1054.75000,21788,14960
09/04/1998,17:00:00,1054.00000,1063.25000,1023.50000,1045.75000,18091,15005
09/08/1998,17:00:00,1046.50000,1096.50000,1046.00000,1096.00000,17922,14293
09/09/1998,17:00:00,1096.50000,1098.75000,1071.50000,1071.75000,852,4370
09/10/1998,17:00:00,1072.00000,1072.50000,1035.00000,1039.50000,20317,6609
09/11/1998,17:00:00,1040.00000,1084.75000,1024.50000,1083.00000,25599,7170
09/14/1998,17:00:00,1083.00000,1110.50000,1079.50000,1099.75000,18477,8145
09/15/1998,17:00:00,1099.00000,1109.50000,1090.00000,1106.25000,21201,8381
09/16/1998,17:00:00,1106.25000,1119.00000,1098.00000,1117.50000,24152,9132
09/17/1998,17:00:00,1117.25000,1118.75000,1084.25000,1088.50000,21927,9662
09/18/1998,17:00:00,1088.00000,1097.50000,1080.75000,1090.75000,16232,9737
09/21/1998,17:00:00,1089.50000,1097.50000,1059.00000,1090.25000,16450,9028
09/22/1998,17:00:00,1090.50000,1104.25000,1089.75000,1099.25000,15847,9672
09/23/1998,17:00:00,1098.75000,1138.75000,1094.25000,1137.00000,16259,9664
09/24/1998,17:00:00,1137.50000,1140.25000,1100.50000,1112.50000,16110,9598
09/25/1998,17:00:00,1098.50000,1123.00000,1091.50000,1109.50000,18349,9851
09/28/1998,17:00:00,1109.75000,1131.50000,1108.50000,1123.50000,20947,8896
09/29/1998,17:00:00,1120.50000,1127.50000,1102.50000,1116.25000,19409,9556
09/30/1998,17:00:00,1117.00000,1117.00000,1081.50000,1085.50000,21649,12136
10/01/1998,17:00:00,1086.00000,1092.50000,1047.00000,1054.75000,27671,12224
10/02/1998,17:00:00,1053.75000,1076.00000,1038.00000,1061.00000,28822,14805
10/05/1998,17:00:00,1053.75000,1073.00000,1029.50000,1054.25000,30543,14149
10/06/1998,17:00:00,1054.00000,1078.50000,1041.50000,1054.25000,28333,13911
10/07/1998,17:00:00,1053.50000,1077.50000,1024.00000,1038.75000,29644,13597
10/08/1998,17:00:00,1039.00000,1044.50000,988.75000,1028.50000,29285,13284
10/09/1998,17:00:00,1029.50000,1054.25000,1017.50000,1050.50000,21110,12221
10/12/1998,17:00:00,1051.00000,1078.50000,1046.00000,1065.00000,12706,12004
10/13/1998,17:00:00,1064.75000,1073.50000,1053.00000,1062.00000,20768,12347
10/14/1998,17:00:00,1061.25000,1082.50000,1052.50000,1070.50000,21668,12579
10/15/1998,17:00:00,1068.25000,1144.50000,1063.50000,1127.00000,24844,11839
10/16/1998,17:00:00,1127.25000,1128.25000,1122.75000,1125.50000,18064,11552
10/19/1998,17:00:00,1125.50000,1133.50000,1118.00000,1128.75000,17344,12334
10/20/1998,17:00:00,1128.00000,1152.50000,1127.00000,1134.00000,23240,13160
10/21/1998,17:00:00,1132.25000,1141.25000,1123.00000,1132.75000,23509,13153
10/22/1998,17:00:00,1132.25000,1147.75000,1126.50000,1146.50000,21016,12411
10/23/1998,17:00:00,1146.50000,1147.25000,1132.25000,1133.75000,17743,12707
10/26/1998,17:00:00,1131.50000,1149.50000,1129.25000,1140.00000,18232,12894
10/27/1998,17:00:00,1140.00000,1153.50000,1127.25000,1133.50000,26243,13545
10/28/1998,17:00:00,1133.00000,1138.75000,1124.50000,1130.00000,23976,14048
10/29/1998,17:00:00,1130.50000,1157.00000,1128.50000,1156.25000,22440,14044
10/30/1998,17:00:00,1156.25000,1169.75000,1154.50000,1165.50000,18563,14241
11/02/1998,17:00:00,1164.50000,1181.00000,1161.25000,1180.75000,23943,14405
11/03/1998,17:00:00,1180.00000,1181.25000,1171.00000,1173.25000,21035,14986
11/04/1998,17:00:00,1173.25000,1193.00000,1173.00000,1183.50000,26244,15369
11/05/1998,17:00:00,1183.50000,1202.25000,1173.00000,1200.75000,26707,15604
11/06/1998,17:00:00,1200.25000,1208.25000,1194.75000,1207.75000,23759,15846
11/09/1998,17:00:00,1206.00000,1208.75000,1187.00000,1195.50000,23199,15869
11/10/1998,17:00:00,1195.75000,1200.00000,1187.50000,1189.00000,23800,14948
11/11/1998,17:00:00,1189.75000,1201.50000,1180.75000,1186.00000,21770,14545
11/12/1998,17:00:00,1185.50000,1191.50000,1177.75000,1183.50000,24732,14553
11/13/1998,17:00:00,1183.00000,1193.50000,1180.50000,1193.50000,18711,14515
11/16/1998,17:00:00,1194.25000,1204.00000,1189.25000,1201.50000,18621,14276
11/17/1998,17:00:00,1201.50000,1217.00000,1192.00000,1202.75000,21275,14567
11/18/1998,17:00:00,1203.00000,1210.50000,1195.50000,1209.50000,21746,14774
11/19/1998,17:00:00,1209.00000,1218.50000,1206.75000,1217.75000,23080,15637
11/20/1998,17:00:00,1217.25000,1227.25000,1216.00000,1226.75000,17922,15896
11/23/1998,17:00:00,1227.00000,1254.50000,1227.00000,1253.50000,24166,16042
11/24/1998,17:00:00,1253.25000,1257.50000,1243.75000,1246.00000,22549,15647
11/25/1998,17:00:00,1247.00000,1250.50000,1241.50000,1246.50000,12868,15631
11/27/1998,17:00:00,1245.75000,1255.75000,1245.00000,1254.50000,2102,15594
11/30/1998,17:00:00,1254.75000,1257.00000,1221.50000,1221.75000,29145,16749
12/01/1998,17:00:00,1222.25000,1238.50000,1210.75000,1234.25000,35250,17360
12/02/1998,17:00:00,1234.25000,1237.25000,1218.00000,1231.75000,31543,17619
12/03/1998,17:00:00,1231.50000,1240.25000,1209.00000,1212.00000,28525,18022
12/04/1998,17:00:00,1211.50000,1244.75000,1210.00000,1239.50000,30809,17460
12/07/1998,17:00:00,1240.25000,1251.25000,1236.75000,1247.00000,23814,17067
12/08/1998,17:00:00,1247.00000,1254.75000,1230.75000,1241.75000,643,685
12/09/1998,17:00:00,1240.00000,1245.50000,1235.00000,1244.00000,589,891
12/10/1998,17:00:00,1242.00000,1248.25000,1223.00000,1224.50000,22368,2902
12/11/1998,17:00:00,1224.00000,1228.50000,1212.25000,1222.00000,24803,5045
12/14/1998,17:00:00,1219.75000,1219.75000,1194.00000,1194.75000,27704,6663
12/15/1998,17:00:00,1195.75000,1223.25000,1194.75000,1221.25000,29081,6974
12/16/1998,17:00:00,1221.75000,1226.50000,1212.50000,1222.00000,26811,7552
12/17/1998,17:00:00,1221.50000,1240.75000,1213.75000,1239.25000,22955,8001
12/18/1998,17:00:00,1238.75000,1248.75000,1233.50000,1244.00000,14137,8038
12/21/1998,17:00:00,1242.25000,1272.00000,1238.25000,1261.00000,17558,8296
12/22/1998,17:00:00,1261.00000,1269.75000,1250.25000,1263.25000,17122,8609
12/23/1998,17:00:00,1261.25000,1290.25000,1258.75000,1290.00000,14625,8620
12/24/1998,17:00:00,1288.25000,1289.50000,1283.75000,1285.75000,2435,7998
12/28/1998,17:00:00,1284.50000,1295.75000,1278.25000,1280.50000,9567,7931
12/29/1998,17:00:00,1280.50000,1302.00000,1278.25000,1301.25000,14981,8475
12/30/1998,17:00:00,1301.25000,1303.50000,1287.50000,1288.75000,14292,8685
12/31/1998,17:00:00,1288.75000,1295.75000,1281.00000,1292.50000,9579,8712
01/04/1999,17:00:00,1290.00000,1307.75000,1273.25000,1286.25000,24999,9779
01/05/1999,17:00:00,1286.50000,1304.75000,1282.75000,1299.50000,24437,10199
01/06/1999,17:00:00,1299.50000,1332.25000,1298.75000,1326.25000,30865,8629
01/07/1999,17:00:00,1326.50000,1328.25000,1313.00000,1323.50000,28423,9117
01/08/1999,17:00:00,1323.50000,1337.75000,1318.00000,1334.75000,33584,9506
01/11/1999,17:00:00,1332.75000,1341.00000,1308.25000,1319.75000,37244,9606
01/12/1999,17:00:00,1319.75000,1324.25000,1291.50000,1293.75000,37790,10097
01/13/1999,17:00:00,1293.25000,1304.25000,1256.75000,1286.50000,38402,11743
01/14/1999,17:00:00,1286.25000,1299.00000,1262.25000,1267.00000,35803,12866
01/15/1999,17:00:00,1266.75000,1296.50000,1250.25000,1293.75000,22798,13144
01/19/1999,17:00:00,1303.25000,1310.50000,1287.75000,1309.25000,30234,13276
01/20/1999,17:00:00,1309.00000,1330.50000,1304.00000,1313.25000,36152,13855
01/21/1999,17:00:00,1313.25000,1317.50000,1277.00000,1277.50000,37305,13639
01/22/1999,17:00:00,1281.75000,1290.50000,1268.75000,1279.25000,33262,14107
01/25/1999,17:00:00,1271.75000,1291.50000,1269.75000,1289.50000,29561,14130
01/26/1999,17:00:00,1290.50000,1312.50000,1284.00000,1312.00000,28380,14763
01/27/1999,17:00:00,1311.75000,1316.75000,1293.75000,1296.50000,32385,15242
01/28/1999,17:00:00,1295.75000,1320.75000,1289.75000,1311.75000,27213,15243
01/29/1999,17:00:00,1312.75000,1335.25000,1306.00000,1328.00000,32320,16529
02/01/1999,17:00:00,1327.50000,1337.50000,1320.50000,1321.25000,26997,17349
02/02/1999,17:00:00,1321.00000,1323.00000,1298.25000,1312.50000,36819,17870
02/03/1999,17:00:00,1312.00000,1329.25000,1303.25000,1326.00000,37548,18695
02/04/1999,17:00:00,1325.75000,1332.25000,1298.25000,1305.25000,37767,20007
02/05/1999,17:00:00,1304.50000,1308.00000,1282.50000,1290.50000,34248,20652
02/08/1999,17:00:00,1290.00000,1300.25000,1283.25000,1294.25000,28778,20783
02/09/1999,17:00:00,1294.25000,1296.25000,1264.75000,1265.75000,34382,17152
02/10/1999,17:00:00,1265.00000,1278.75000,1262.00000,1272.75000,35019,17663
02/11/1999,17:00:00,1272.25000,1310.00000,1271.75000,1309.75000,30237,18207
02/12/1999,17:00:00,1308.75000,1312.75000,1274.50000,1284.50000,31857,19771
02/16/1999,17:00:00,1283.00000,1304.25000,1281.50000,1289.50000,32585,20008
02/17/1999,17:00:00,1286.50000,1301.00000,1270.00000,1276.00000,36539,20267
02/18/1999,17:00:00,1275.25000,1290.75000,1270.25000,1285.25000,36306,21003
02/19/1999,17:00:00,1285.00000,1299.00000,1280.75000,1290.75000,27993,20401
02/22/1999,17:00:00,1289.25000,1323.50000,1287.25000,1321.25000,30763,21399
02/23/1999,17:00:00,1321.25000,1331.50000,1312.25000,1322.25000,35428,21616
02/24/1999,17:00:00,1322.50000,1334.50000,1296.25000,1299.00000,36838,21703
02/25/1999,17:00:00,1300.00000,1304.75000,1273.25000,1288.00000,41237,21138
02/26/1999,17:00:00,1287.75000,1297.00000,1273.75000,1282.50000,34796,21190
03/01/1999,17:00:00,1283.25000,1288.75000,1268.75000,1285.75000,32776,20921
03/02/1999,17:00:00,1286.00000,1298.00000,1267.50000,1276.00000,38755,18203
03/03/1999,17:00:00,1275.25000,1281.00000,1263.50000,1280.75000,36980,18259
03/04/1999,17:00:00,1280.00000,1299.25000,1277.25000,1297.00000,35502,18903
03/05/1999,17:00:00,1297.25000,1326.50000,1296.50000,1326.25000,36254,19128
03/08/1999,17:00:00,1328.75000,1333.50000,1320.25000,1330.50000,208,654
03/09/1999,17:00:00,1333.50000,1348.00000,1322.50000,1326.00000,694,787
03/10/1999,17:00:00,1326.25000,1337.50000,1321.00000,1337.00000,857,1053
03/11/1999,17:00:00,1336.25000,1356.25000,1333.00000,1351.75000,31218,4549
